pharmacy_id,batch_id,drug_name,drug_form,expiry_date,quantity,temp_min_c,temp_max_c,current_temp,storage_condition,regulatory_tags,status,drug_embedding
50fb99c9-102f-4dfd-a2ef-58407dd9cbce,9b980160-7932-463a-9f25-4929148f6e96,Atenolol 50 mg,Tablet,2026-02-05,282,15.0,25.0,19.4,Shelf,[],available,
ba75be3c-0051-418d-a13b-8dd9543c873f,89ce9cd4-b75d-4305-b006-3a05e9c85baa,Omeprazole 40 mg,Capsule,2026-01-14,79,-20.0,-20.0,-15.8,Freezer,[],available,
e63b4780-1777-4af9-8fed-ab25ed572e66,b73bd0ee-9b60-439a-ba00-f60a0fd1e94f,Insulin Human 100 IU/mL,Pen,2026-11-05,74,2.0,8.0,5.4,Fridge,[],available,
bcdbd925-05d1-4378-8676-9d29ab6c6ab4,126dfce2-839b-44c8-b53e-106281aa4577,Azithromycin 500 mg,Tablet,2027-03-19,117,15.0,25.0,20.0,Shelf,[],available,
b52916d9-73aa-4b28-a408-7524769ae2f0,fda797dc-6ddf-4825-8a53-e218ea6887c2,Paracetamol 250 mg,Syrup,2025-12-30,59,15.0,25.0,18.3,Shelf,[],available,
9d6825c3-9166-4e9d-914f-53eedd3683fa,939a0ade-9460-4409-ae30-f56ca79ba911,Omeprazole 40 mg,Capsule,2027-01-26,44,-20.0,-20.0,-14.3,Freezer,[],available,
df072d3a-e8ac-4a7b-a811-1b355ad58a07,d692d8d4-9bc7-4443-8c94-0ed4e0875ae1,ORS,Sachet,2026-03-25,141,2.0,8.0,4.4,Fridge,[],available,
010da63f-12c7-45ca-b47b-0cc398abb725,d8b2acca-0f52-4ad6-a6b1-2e16497f37c3,Salbutamol 100 mcg,Inhaler,2027-03-31,77,15.0,25.0,19.5,Shelf,[],available,
2d669b23-a0f2-44b8-b8f8-ee7543bb43e5,5a06515c-857d-49f8-a364-591811362b9b,Losartan 25 mg,Tablet,2026-01-15,45,15.0,25.0,19.4,Shelf,[],available,
7d61ab0b-92f6-472b-9c3c-15069ad028d6,73c9674c-f1ff-4ce2-b456-0f1f71d40535,Omeprazole 40 mg,Capsule,2026-03-28,136,15.0,25.0,21.2,Shelf,[],available,
66dbb5a6-0a14-4668-91c7-1ff8e0ed2903,279782b2-7bdf-430e-8afe-fe14a9ffaa12,Salbutamol 100 mcg,Inhaler,2026-06-20,31,2.0,8.0,6.3,Fridge,[],available,
9d4ae6b1-d82d-47ba-96ce-b9778a877c9c,2e07f9f6-496e-487c-b4de-e3d83c37a1a2,Atenolol 25 mg,Tablet,2026-07-02,322,-20.0,-20.0,-16.8,Freezer,[],available,
641335d8-b54b-46f2-90a3-c94bc9d30b6b,ddf4d5ee-a6d3-43e3-8c20-df7423fadbd7,Insulin Human 100 IU/mL,Vial,2026-11-17,44,15.0,25.0,21.2,Shelf,[],available,
c414f2a8-c1bb-4599-a205-dcdb89efeca0,12bd0ddb-b253-4e2e-a9c4-73a4e0a6d388,Insulin Human 100 IU/mL,Pen,2026-11-10,84,15.0,25.0,19.4,Shelf,[],available,
dbeab6eb-6879-4fb5-8f4a-8ca06c5ff4d7,f18075b0-057f-4c0e-9844-155e85a31c26,Losartan 25 mg,Tablet,2026-09-07,33,2.0,8.0,3.2,Fridge,[],available,
15d6af36-7d54-430f-8170-d39f0c21b3c2,fecb5ba6-7bb1-44fc-a94d-c4e951aff9de,Losartan 50 mg,Tablet,2026-07-24,35,15.0,25.0,22.2,Shelf,[],available,
8cec2e87-50e0-49cb-ba4d-277710f5495c,8c962f95-6f60-4836-bff4-347a884efdba,Insulin Human 100 IU/mL,Pen,2026-10-17,49,15.0,25.0,19.5,Shelf,[],available,
d082541f-1438-4ed7-aca9-be00631b8851,26e4526e-c346-4765-8e58-0407892b59e8,Azithromycin 250 mg,Tablet,2027-02-14,79,-20.0,-20.0,-15.3,Freezer,[],available,
90af1724-30c2-4ff1-8951-f98a17cfbdb2,4351ed73-fc95-4462-a752-9dc58edafd22,Ibuprofen 400 mg,Tablet,2026-03-21,27,-20.0,-20.0,-14.3,Freezer,[],available,
da087840-16c5-430c-9674-3c9659742c62,ff656125-b1bc-40b7-9c85-f9c77ccb31fb,Azithromycin 250 mg,Tablet,2026-06-06,243,-20.0,-20.0,-14.5,Freezer,[],available,
f16da1cc-19d3-4009-adcc-438719aab5fc,d25f1963-ba6e-4d2c-8e78-3e3162208080,ORS,Sachet,2026-05-16,28,2.0,8.0,5.4,Fridge,[],available,
b066f7a9-994c-441e-a7d3-b77762cc2ae0,83955428-319c-44e3-984e-9ebe8f9abcd3,Metformin 850 mg,Tablet,2025-12-05,35,15.0,25.0,18.7,Shelf,[],available,
ff25d237-b1f5-4068-99b6-3e98744087b0,8ae53797-8648-44f0-9476-f823ee4beec9,Amoxicillin 250 mg,Tablet,2026-01-07,114,2.0,8.0,4.5,Fridge,[],available,
ecf1e387-36d3-4a48-8ba7-79975cf57ba5,acc9661c-5a0b-41e4-ab24-658fc3eee4ce,Amoxicillin 250 mg,Capsule,2026-11-16,57,2.0,8.0,4.9,Fridge,[],available,
be748e9d-dda9-40bd-b2de-02948527d761,48aca19e-14e4-4ead-a9d6-1d22591dba29,ORS,Sachet,2026-02-08,131,15.0,25.0,18.1,Shelf,[],available,
ba0ab7d8-f391-4811-aea4-1440ae219748,326a616d-2ea5-42eb-b2a6-680a2397dd8d,Atenolol 25 mg,Tablet,2026-08-30,58,15.0,25.0,21.9,Shelf,[],available,
0d8f0e41-2883-4868-82fc-92575e088672,8bcda3a6-4756-41ba-90cd-001df3e6514c,Paracetamol 500 mg,Tablet,2025-12-09,68,15.0,25.0,21.2,Shelf,[],available,
fd24e722-5228-4930-9707-7155c38c820e,d197c8af-cc9e-494e-84dd-1597f8cae517,Metformin 850 mg,Tablet,2026-12-28,23,-20.0,-20.0,-14.9,Freezer,[],available,
6409a1ee-e27f-4307-920e-538da6c8fc5b,e1178622-ebf6-467b-ba58-31d95b23a821,Amoxicillin 250 mg,Tablet,2026-06-09,33,-20.0,-20.0,-14.5,Freezer,[],available,
243519ba-4d2d-4c91-a5b5-38269dd3a215,49b90249-4145-4cb2-9a4c-b45c1cf53441,Ibuprofen 200 mg,Capsule,2025-11-18,47,15.0,25.0,20.7,Shelf,[],available,
74fb49ed-4327-47a0-9d90-1410fea50585,6caf1e0e-7b7e-44e2-a3a8-063c62e2268d,Ibuprofen 200 mg,Tablet,2026-11-30,28,15.0,25.0,19.7,Shelf,[],available,
177c7913-bc66-47f3-9e7c-0c2d569a6ea8,c84f1f41-7e8a-4d8a-9875-fc367095af91,Amoxicillin 500 mg,Capsule,2026-09-24,80,2.0,8.0,7.0,Fridge,[],available,
3f54469b-9225-4a93-b5a0-878ea2c9bda4,34db8db1-5f6f-4d7f-88bf-c64112dca210,Atorvastatin 20 mg,Tablet,2027-01-13,223,2.0,8.0,5.8,Fridge,[],available,
7a04ae35-c388-49e4-a7ae-bcd4150698e8,a5f1b34b-48ba-4202-815f-7ec4b095095d,Insulin Human 100 IU/mL,Pen,2027-01-18,50,2.0,8.0,6.8,Fridge,[],available,
746050de-560d-423a-b45e-b7c4efd1c84e,1fbd6963-90e2-4b77-bfac-e1dd3b7aec52,Ibuprofen 200 mg,Capsule,2026-07-06,21,15.0,25.0,19.7,Shelf,[],available,
efb13a75-4932-4bb7-9d99-3e594f6db0f9,253220b0-5d59-4737-9b75-e9b8e7fae440,Ibuprofen 400 mg,Capsule,2025-11-12,47,2.0,8.0,3.7,Fridge,[],available,
f7eb0329-e42e-48c6-ab1b-fc395037b2f2,aba98f0c-8f7a-4acf-b521-928c4cf2daca,Omeprazole 40 mg,Capsule,2025-11-19,30,-20.0,-20.0,-15.1,Freezer,[],available,
bca5f369-6276-4d82-86ee-66e8f3176703,6a0b2471-5c38-4138-b047-dfe9a1cdbe4d,Atenolol 50 mg,Tablet,2026-12-01,60,-20.0,-20.0,-15.1,Freezer,[],available,
75bcd75a-85a2-4dc0-82ce-efd11e21e298,9d8d6e6f-d647-4293-9633-b84bfdd963da,ORS,Sachet,2027-02-17,41,2.0,8.0,4.9,Fridge,[],available,
07cb52d0-efae-403a-8946-d381ac866c7e,4d752b50-aa37-475f-903c-8251c5f3b89e,Ciprofloxacin 500 mg,Tablet,2026-08-14,19,-20.0,-20.0,-16.6,Freezer,[],available,
0c741f2f-080e-4cc1-9695-cfc06755c032,ab4b8ada-4d84-4471-8374-99e57efff9c7,Azithromycin 500 mg,Tablet,2026-04-14,123,-20.0,-20.0,-15.7,Freezer,[],available,
8fda799d-c7be-4836-b27e-a8989e00e7f1,3d282032-8b01-4829-ba80-2c6f91610ab5,ORS,Sachet,2027-02-15,18,15.0,25.0,20.8,Shelf,[],available,
1b5291bf-f073-4678-aa46-171b46aed06f,a117319c-48c6-488e-88ad-c21d94716bdd,Atenolol 50 mg,Tablet,2026-03-11,75,15.0,25.0,18.5,Shelf,[],available,
c8f11cf4-da5b-4f65-a8dc-e5f5ce29a2c4,d3629516-1f19-460e-ab74-f9326edca6ff,Omeprazole 20 mg,Capsule,2026-03-21,147,-20.0,-20.0,-16.5,Freezer,[],available,
4172bcf7-fe52-4ba7-a311-58381f3443a4,a702cc8e-55eb-4df5-acef-724e830d7d31,Azithromycin 250 mg,Tablet,2027-03-27,185,-20.0,-20.0,-16.3,Freezer,[],available,
fd82e48a-13d7-4f4c-8f4d-e77670090edc,07da4392-1e13-4c36-87d0-704200f77404,Paracetamol 250 mg,Syrup,2026-07-30,114,-20.0,-20.0,-17.0,Freezer,[],available,
7b2afade-09eb-4212-96f3-9bb28bc3da23,4bd04fc3-3873-43e4-95fc-99034d0a5ebf,Amoxicillin 500 mg,Tablet,2026-10-28,90,-20.0,-20.0,-16.6,Freezer,[],available,
15b42c3b-7914-46c4-bfca-c798fbc30786,a92276c0-2031-4ae9-94c7-26d7b16784b5,Azithromycin 250 mg,Tablet,2026-05-11,75,-20.0,-20.0,-14.7,Freezer,[],available,
dc584c8d-7719-426c-bb35-5a9f0f45bf01,c11a6807-1962-4d63-8fb9-4f3383f9915d,Insulin Human 100 IU/mL,Pen,2026-08-24,100,-20.0,-20.0,-15.5,Freezer,[],available,
7af9176a-37aa-412d-87d3-c4c5efd9d0a8,da1829bb-82a5-469d-b8c2-683aea852cf3,Salbutamol 100 mcg,Inhaler,2027-03-04,47,-20.0,-20.0,-13.9,Freezer,[],available,
9796fd27-6b0f-45a9-a44f-a83f41becc60,1b7ce125-e169-4bf1-a9b8-2b2cf3e0d476,Insulin Human 100 IU/mL,Pen,2026-08-05,30,2.0,8.0,5.7,Fridge,[],available,
4f8a5d22-a529-4822-9331-a60ec1859d1c,118f6813-1e08-459a-ab4b-ea8049f11435,Ibuprofen 200 mg,Tablet,2027-04-02,113,-20.0,-20.0,-17.0,Freezer,[],available,
1248b178-089d-490d-9822-e405a253c083,c45b47a7-d919-4dfc-887c-48fb2e6042ef,Azithromycin 250 mg,Tablet,2026-07-16,117,2.0,8.0,5.0,Fridge,[],available,
35566ae5-385a-4170-9cca-74bf6605cd9b,f260cec6-cee5-4c3e-99f7-b327a81fdf61,Ibuprofen 200 mg,Tablet,2026-07-19,53,-20.0,-20.0,-14.3,Freezer,[],available,
f587fcca-a84e-4f5a-b968-6c0449f3bff2,ec365917-d83e-4593-9018-1430f1e0edd4,Salbutamol 100 mcg,Inhaler,2026-08-02,41,-20.0,-20.0,-15.6,Freezer,[],available,
0cf7a7fa-a44a-4545-95ce-f4149baff6e0,21864162-029b-4bd9-af5e-1986d54f0af6,Ibuprofen 400 mg,Tablet,2026-04-13,36,-20.0,-20.0,-14.3,Freezer,[],available,
e1d88372-5a9d-4097-bd19-0279f195b9ea,ba214907-ab93-49f5-9429-40dbc66e87c5,Omeprazole 20 mg,Capsule,2026-04-26,69,-20.0,-20.0,-15.0,Freezer,[],available,
98c27830-379f-4d0d-83f5-ef0b437b16ea,0f399c53-2b37-4aaa-9b22-1cb160357509,Metformin 500 mg,Tablet,2025-11-19,129,15.0,25.0,20.1,Shelf,[],available,
0b3a3a7b-f6a4-43fd-b1bc-72e3f0cca72a,fd3af237-cd83-43d2-b166-a9a2d53df9bc,Atorvastatin 20 mg,Tablet,2026-04-13,53,2.0,8.0,5.0,Fridge,[],available,
be0beb0d-3455-4e5d-8886-9d2866977db4,e06cb7a0-e2f9-4be4-a420-a968a55036ad,Paracetamol 500 mg,Syrup,2026-08-11,91,-20.0,-20.0,-13.2,Freezer,[],available,
f79c75c9-71b5-46df-96b8-84ea2aa9aa38,126f3f33-0888-4f3b-a3e2-5825df09258a,Amoxicillin 250 mg,Tablet,2026-09-08,32,2.0,8.0,5.1,Fridge,[],available,
102750e0-b2e5-42e6-8cf8-3c85bb3ce3ee,1c6ce5b3-54b8-49aa-a49d-f5feb362a073,Atenolol 50 mg,Tablet,2026-12-02,72,15.0,25.0,20.1,Shelf,[],available,
a0babe03-0bf5-4a5c-9634-838f4a6ee918,32f94dd9-ebe9-4148-ae6c-4cc803f8bf63,Atorvastatin 20 mg,Tablet,2026-12-07,57,15.0,25.0,21.1,Shelf,[],available,
052201c3-0419-4adc-9878-f8d536189bb0,082f0d79-66e2-4345-a2cb-4e7278c11e88,Insulin Human 100 IU/mL,Pen,2026-08-31,46,15.0,25.0,19.5,Shelf,[],available,
c2964230-0d0c-42a5-a80f-cfdb8b4ba3b3,eb452ba2-64d6-4016-9178-2215c6c3ef25,Ciprofloxacin 500 mg,Tablet,2025-11-02,51,2.0,8.0,6.0,Fridge,[],available,
5767cd84-f944-4744-bd58-d934b85b75d8,d0310cb6-add5-442c-b6ff-9afdeedaec8b,Ibuprofen 200 mg,Tablet,2027-02-17,72,15.0,25.0,20.5,Shelf,[],available,
4803d5cb-4c1b-4760-9854-b1fe30f7aeec,b7ef9286-6a21-4685-a801-0ee6ece46849,Salbutamol 100 mcg,Inhaler,2026-01-19,101,15.0,25.0,20.2,Shelf,[],available,
de03c943-8e3c-4244-94bd-44e59b67c369,c34da7d7-dea8-4a59-a27d-9a2118085d07,Paracetamol 500 mg,Syrup,2026-01-07,150,-20.0,-20.0,-16.3,Freezer,[],available,
d41e17f5-5d54-49a2-bd71-454e4595779b,87ed7b13-8b17-4da0-b51a-f02b2b803852,Paracetamol 250 mg,Syrup,2027-02-26,56,2.0,8.0,4.5,Fridge,[],available,
b25d86fd-3295-4456-a4c2-da5e450c80bb,0880f38f-bf2c-4201-b98a-03a2712fe89b,ORS,Sachet,2026-03-07,29,2.0,8.0,4.3,Fridge,[],available,
cd6f4e4d-0e9b-49a4-a69c-febabc8093d4,095dc3a4-f8c0-4351-8bb2-1368d3a402b7,Amoxicillin 250 mg,Tablet,2027-04-18,64,15.0,25.0,20.8,Shelf,[],available,
34737e56-15e3-4087-99cb-96466aa5c288,8b28b58e-275c-4bd5-97bd-88fda9ede31e,Azithromycin 500 mg,Tablet,2026-02-08,51,2.0,8.0,6.0,Fridge,[],available,
9b4f57a1-54c0-4199-9715-3a26b60a392c,151ba74b-1233-4eba-92b5-98d26df820fb,Ciprofloxacin 500 mg,Tablet,2026-01-02,35,2.0,8.0,4.9,Fridge,[],available,
56b5be06-7559-4075-864d-3907f5cc6cf9,883b20c7-3764-4bc7-bad2-38244931ac54,Ciprofloxacin 250 mg,Tablet,2026-11-01,68,-20.0,-20.0,-13.8,Freezer,[],available,
54638b26-de8f-4bbf-8359-c20061b0cae7,43dca840-2554-4bc2-9fae-338d287f9f01,Metformin 850 mg,Tablet,2025-12-11,54,15.0,25.0,19.3,Shelf,[],available,
701f5c7f-8738-4125-9ee6-5799109238b4,e687218b-e990-4d89-8b63-51db316e7519,Atenolol 50 mg,Tablet,2025-12-20,12,15.0,25.0,19.2,Shelf,[],available,
4aa48fbd-ebfd-4928-9bdd-e2fdac146de1,79c1aa04-3f50-448a-953a-7575a6c46cfd,Azithromycin 250 mg,Tablet,2025-11-07,110,2.0,8.0,4.3,Fridge,[],available,
b7406ec4-de86-49f1-88df-23b00753d4b7,3c2454c5-f28e-4b4b-914b-030113552b50,Ibuprofen 400 mg,Tablet,2026-01-26,23,15.0,25.0,19.9,Shelf,[],available,
730b234d-2dc3-4b1a-94c0-bc4e0748cab4,f13c484c-7d6e-4eef-9963-d986751b1920,Ibuprofen 400 mg,Capsule,2027-03-19,76,2.0,8.0,6.8,Fridge,[],available,
61cec257-3d5a-4d25-8b9a-2a6922f0e43b,022e6485-e717-42d9-b5ec-d2cb01602fda,Ibuprofen 400 mg,Tablet,2026-07-26,35,15.0,25.0,16.9,Shelf,[],available,
47c4c55d-e6f0-46ad-9c7f-1fe606e9a2f7,4ebd92c4-1f6e-472b-863b-f75960199047,Salbutamol 100 mcg,Inhaler,2026-09-19,110,2.0,8.0,5.6,Fridge,[],available,
2717029c-da83-4fba-95ee-2a5dfa4673f6,7d88fe65-eed4-49eb-a591-25db8d15e3ab,Paracetamol 500 mg,Syrup,2026-02-19,17,15.0,25.0,19.7,Shelf,[],available,
1a6d7459-6893-46e2-9818-f34c9583fa4a,f1bfa57a-7f6c-4b69-9b99-3bd7cb08e40d,Atorvastatin 20 mg,Tablet,2027-02-27,76,-20.0,-20.0,-14.3,Freezer,[],available,
adb77720-e884-46ef-8325-530505d6bee0,f32e91a2-6279-447d-aad8-a09a71091a4e,Atorvastatin 10 mg,Tablet,2026-06-28,125,-20.0,-20.0,-13.3,Freezer,[],available,
03eb32b4-f4b9-48d1-9917-a32031b402c0,0d86a494-7ee1-4c82-b8f7-d468d3fd398d,Azithromycin 500 mg,Tablet,2026-01-25,130,15.0,25.0,20.1,Shelf,[],available,
3e880cc7-7e45-445b-9912-d5d4a1bb33c9,6b280546-d151-4c73-a7e0-67ab07c43a5f,ORS,Sachet,2026-03-04,60,15.0,25.0,19.7,Shelf,[],available,
cf9581f4-ad24-47ca-91b3-d43d5ac42ee6,54cd017d-8113-4c35-bfe8-01dc1a770049,Ciprofloxacin 250 mg,Tablet,2026-05-06,38,15.0,25.0,20.8,Shelf,[],available,
0307eb16-d924-4bc2-9096-1f39276ba511,0736139d-4762-4c4e-9fbd-5fce83f3d446,Paracetamol 500 mg,Tablet,2025-12-31,70,-20.0,-20.0,-14.7,Freezer,[],available,
139a383a-84ed-4417-8ea6-b572241b8422,f1ac9d5b-f6d7-4570-a494-8b708820b474,Insulin Human 100 IU/mL,Vial,2026-08-22,67,2.0,8.0,5.5,Fridge,[],available,
7b88295f-433c-4ba2-9e1e-9c1cf5230f0d,706a2c0b-8e61-4af6-ade5-bb3e8ed2fec6,Paracetamol 500 mg,Syrup,2026-10-12,47,-20.0,-20.0,-17.0,Freezer,[],available,
82af4023-6491-48a4-84ff-25bd33cac2ed,5ddbd37b-0201-4abc-825a-28924c7b97f7,Omeprazole 40 mg,Capsule,2025-12-03,67,15.0,25.0,19.8,Shelf,[],available,
d08ffdb6-59e0-4c2c-9303-0b1746d53164,f4ce5942-db27-4bd8-9285-8ecb7554cee8,Salbutamol 100 mcg,Inhaler,2025-12-31,21,2.0,8.0,6.6,Fridge,[],available,
cafff8db-054c-400b-bb5b-a7cd282bd840,0c4e566e-7f2c-4a3d-b97f-f3ae6d351607,Azithromycin 500 mg,Tablet,2026-12-11,145,-20.0,-20.0,-15.2,Freezer,[],available,
01c12b6c-5d10-43b5-be4b-fd5dcc9d74c0,af4088b3-52e6-410a-93b7-f500e134c910,ORS,Sachet,2025-12-29,36,15.0,25.0,20.4,Shelf,[],available,
2eb0b0f0-3be7-4db1-83e8-bcf90568161e,e38725d4-6734-447b-a169-17c678cb15b3,Azithromycin 250 mg,Tablet,2026-09-07,74,-20.0,-20.0,-13.9,Freezer,[],available,
46a04d6b-8e63-40d1-84e0-9c570c9f2626,25c74c7f-8106-4e3e-b5a3-c750e572aef3,Metformin 850 mg,Tablet,2026-05-07,68,2.0,8.0,4.8,Fridge,[],available,
f3f825e0-c4a5-4a7e-bca3-968bcd6281cf,2f403078-76d5-48f2-8075-6ca5cc225f98,Amoxicillin 500 mg,Capsule,2026-10-27,130,15.0,25.0,19.6,Shelf,[],available,
7fa67453-572b-4fe5-87e2-e86baaca6809,7a041cdd-30b0-4d78-be83-5e3785c488f9,Ciprofloxacin 500 mg,Tablet,2026-07-28,48,2.0,8.0,3.9,Fridge,[],available,
0118f8ea-b318-4321-a83a-1175d0ea70e1,8ddfe206-d6cc-424a-83ae-fff681ca32df,Losartan 25 mg,Tablet,2027-04-11,91,-20.0,-20.0,-14.5,Freezer,[],available,
c2f95443-625a-4641-8235-ed6de57b8299,8e959916-12be-42f4-9bda-717cd651e625,Ibuprofen 200 mg,Capsule,2026-03-03,29,2.0,8.0,4.2,Fridge,[],available,
23438a36-c06e-4f9a-98dc-0c2738049cbf,bb5620b2-82aa-42cb-b532-86afd83b58ad,Paracetamol 500 mg,Syrup,2026-05-05,67,-20.0,-20.0,-14.1,Freezer,[],available,
2c638242-53da-46b3-974f-e0b13a1b96c8,601aa411-b526-4cb3-836f-8ac7d87343cb,Salbutamol 100 mcg,Inhaler,2026-03-04,98,2.0,8.0,5.9,Fridge,[],available,
8e5762ac-c97e-45a8-95f2-1ea23a14667f,3a1b35bc-84cb-4611-b1d5-c5b82fc2871b,Azithromycin 500 mg,Tablet,2026-07-10,88,2.0,8.0,5.1,Fridge,[],available,
8e68202b-be6d-46b1-a9d1-c90e41b7ca49,90b6d0e0-b5ee-4a02-bfb1-54f273f1e59b,Ibuprofen 400 mg,Tablet,2025-12-03,19,2.0,8.0,5.8,Fridge,[],available,
fcef3701-5549-46fb-89af-397300746f91,f193f288-2f42-4a6f-8c93-c262ff5ebcc0,Omeprazole 40 mg,Capsule,2027-02-16,37,15.0,25.0,18.5,Shelf,[],available,
f5a97aae-53e0-401b-b8d1-6df9f3b3d6af,2571557f-b284-4d3c-8200-c2daea4f5a73,ORS,Sachet,2026-09-26,134,-20.0,-20.0,-13.7,Freezer,[],available,
66384221-ece1-4080-9f36-a1903f8caff4,f90706ea-0568-4ca4-97e8-1535791ca467,Ciprofloxacin 500 mg,Tablet,2026-07-09,59,-20.0,-20.0,-16.0,Freezer,[],available,
65bd170a-ee24-40c9-be33-3a1a3f95cec2,93f5f4e9-f594-410b-91af-0417b8a15a29,Salbutamol 100 mcg,Inhaler,2027-03-04,184,-20.0,-20.0,-16.2,Freezer,[],available,
b9939e3a-87da-49d6-9a03-1d5d73f57521,c4c8fe18-3ee3-48dc-9845-66d121070fd5,Azithromycin 250 mg,Tablet,2027-02-11,145,15.0,25.0,21.1,Shelf,[],available,
75df7cb6-31bb-4f47-a314-b5bdd02a688f,10d854cb-167c-4f03-acb3-bc9e5f3d1a9c,Paracetamol 250 mg,Tablet,2026-01-02,27,2.0,8.0,5.6,Fridge,[],available,
6e61d4ec-62f6-4bf8-877a-80ed22419db9,95405daf-819c-4969-a67f-c434f0e80ae1,Salbutamol 100 mcg,Inhaler,2027-02-15,55,15.0,25.0,18.6,Shelf,[],available,
e601e71b-4e68-4a3c-8949-2044d8ff3407,e92c57b2-e256-4ec4-b54e-8a3e695cea78,Atorvastatin 20 mg,Tablet,2027-01-11,148,15.0,25.0,19.1,Shelf,[],available,
8c4c7627-0f59-4a8d-8978-2f91128a669a,c499ee64-327d-4876-a311-75adc9e5e575,Amoxicillin 250 mg,Tablet,2026-12-23,75,-20.0,-20.0,-13.6,Freezer,[],available,
626e43b9-ca80-4f10-aa26-7b9387dd42ad,ad103a36-2cd4-4a65-b28f-5a20dba9ce04,Paracetamol 250 mg,Tablet,2026-10-16,51,2.0,8.0,5.0,Fridge,[],available,
5fe20893-b9f8-4a9d-9cc1-1fcd37e2e7c5,8c2be1a7-b1da-4cbf-9e13-d30d511dc999,Losartan 25 mg,Tablet,2026-03-01,20,2.0,8.0,5.1,Fridge,[],available,
fc35fb4d-17f2-4c2a-bd49-ee95648309c5,02e30030-451a-4adc-929f-c4d028237cb0,Insulin Human 100 IU/mL,Pen,2027-04-20,54,-20.0,-20.0,-13.2,Freezer,[],available,
4f7a5a01-03a6-469e-8b64-8cfc6b092ca3,13d4ed4f-9308-46e7-b261-4e03768f9a32,Metformin 500 mg,Tablet,2025-12-31,106,2.0,8.0,5.7,Fridge,[],available,
a786caf2-60d6-4417-a935-6d6ecd050e1c,c0c2334d-8d12-4ad0-a143-65f31d5bdf81,Ibuprofen 200 mg,Capsule,2026-03-06,37,2.0,8.0,6.1,Fridge,[],available,
6b30b638-6bb7-437b-9af4-f2f51b4cb530,6ca3dc4b-c42f-405b-9cdf-5ef8f7ca2bdf,Atenolol 50 mg,Tablet,2026-10-28,98,2.0,8.0,4.9,Fridge,[],available,
f01d2d31-b0be-45f3-b07d-781572a8f3fa,6d53403b-336c-4727-adad-df556e38453e,Metformin 850 mg,Tablet,2026-06-19,18,2.0,8.0,5.5,Fridge,[],available,
d8575f78-2bd0-4b2c-9d81-bc360a7a2dd0,bff7fa44-297a-4670-aeb9-4caed53ed10b,Ciprofloxacin 500 mg,Tablet,2026-07-17,67,15.0,25.0,22.1,Shelf,[],available,
dc7ebe41-c427-4281-acb4-75729bd347ac,dcc2f42f-25e3-4f26-811c-6a2eeee1bb05,ORS,Sachet,2026-04-19,32,2.0,8.0,5.7,Fridge,[],available,
6853587d-ec20-4026-ad36-eee629a825cb,ba1518d4-95ac-491d-a979-8300c79d20c3,Ciprofloxacin 500 mg,Tablet,2025-11-14,135,15.0,25.0,18.8,Shelf,[],available,
3f372188-ae2e-435d-b0e6-79b655fae808,18bc4dbf-b3f8-45d5-b494-6f4c47d231b1,Atenolol 50 mg,Tablet,2026-10-09,86,2.0,8.0,4.8,Fridge,[],available,
62d2f127-9336-4f59-be62-df5bffd48791,271bd1af-f098-425f-9e94-b1cfed78ef98,Ciprofloxacin 500 mg,Tablet,2026-03-31,197,-20.0,-20.0,-16.8,Freezer,[],available,
30169906-263f-4f5c-ab27-19da38465374,017f3f33-c4fa-41de-817a-dc94869d88d2,Atorvastatin 20 mg,Tablet,2026-12-15,56,-20.0,-20.0,-15.7,Freezer,[],available,
d83bfc45-df35-4127-b7a9-855975c2ce31,1570cef9-6c4a-456a-8d78-2f25a1803676,Salbutamol 100 mcg,Inhaler,2026-01-10,13,2.0,8.0,5.3,Fridge,[],available,
8f8657e0-7b63-4783-a830-d989ef37feeb,c692c140-7abb-44c0-9725-f54f2e600711,Amoxicillin 500 mg,Capsule,2026-09-28,115,2.0,8.0,4.9,Fridge,[],available,
a47e0097-76ce-44f3-86b3-05c3bedc7f5c,a4ff3568-f236-41ad-a633-4b65ed0ac84f,Paracetamol 500 mg,Tablet,2026-08-29,51,-20.0,-20.0,-16.0,Freezer,[],available,
be4edb2f-9234-4d49-923e-70d7489bc2d7,6893abbc-14a9-404d-b677-8b7405eb832d,Atenolol 25 mg,Tablet,2026-06-26,44,2.0,8.0,4.4,Fridge,[],available,
16c23441-0caf-4a89-8b8b-7a485e2d2f3b,f8acd1c7-490f-4b41-9068-34e5dd8cea1a,Losartan 50 mg,Tablet,2027-01-28,69,2.0,8.0,4.1,Fridge,[],available,
8911d4ee-50f5-4bf5-a400-2f8b1c4237ce,7efcc057-afb2-4b82-a03d-41e394e451d6,Ciprofloxacin 250 mg,Tablet,2027-03-09,83,15.0,25.0,19.3,Shelf,[],available,
23e5d788-a8af-4f9e-b6d8-9946a3980595,fdd28343-1e59-4eca-b38e-6d24fe2b8cdd,ORS,Sachet,2027-04-17,59,-20.0,-20.0,-14.6,Freezer,[],available,
3973a18f-6e15-4162-851e-ba7b5d1f6e44,a3cc7d18-ccfa-4f67-87c4-fcc102215095,Paracetamol 500 mg,Tablet,2027-02-13,83,15.0,25.0,18.7,Shelf,[],available,
8dd7ef7b-a292-4851-a797-c8145f02e280,8d656263-66a4-4a66-9a95-da376b0152bc,Metformin 500 mg,Tablet,2026-05-20,55,-20.0,-20.0,-14.5,Freezer,[],available,
